customer_id,first_name,middle_name,last_name,suffix,email,phone,alternative_phone,address,city,state,zip_code,country,gender,birth_date,created_at,updated_at,is_active,customer_segment,lifetime_value,preferred_language,opt_in_email
CUST-493304-5D8D,Scott,Eric,ADAMS,,smartin@hotmail.com,3362589579,,3383 Tanya Loop,Calebberg,WA,87903,USA,O,1962-05-26,2025-02-17 10:24:35,2025-07-19 19:17:29,0,VIP,1716.6199999999999,FR,1
CUST-493305-39E5,Lisa,Rachel,,,ryoung@gmail.com,001-640-337-5214x0078,,152 Little Divide,Rodriguezview,PA,000,USA,F,1984-07-01,2022-08-02 02:10:07,2025-03-09 22:38:10,1,New,975.36000000000001,ES,1
CUST-493306-1D03,Katherine,none,   Wolfe   ,,,319-484-3270,,113 Brian Mountain Suite 161,Gloriashire,WY,51014,USA,F,1942-12-19,2024-08-10 07:15:01,2026-04-10 12:18:02,0,Regular,2650.75,FR,N
CUST-493307-B0CE,Rachael,Gary,RAY,,sullivanlawrence@gmail.com,626.725.7523,,000 Christopher Port Suite 517,Stuartfort,MO,92694,USA,F,1995-11-28,2024-12-19 19:05:34,2026-04-15 21:21:59,1,VIP,3599.6199999999999,ZH,1
CUST-493308-C143,DEANNA,LISA,lucero,,woodsheather@yahoo.com,001-300-890-7003,001-592-782-9301x6756,5081 Wolfe Well Suite 283,Lisaberg,KS,45794,USA,O,1941-08-10,2021-08-12 18:25:10,2022-07-13 09:40:08,0,Churn-Risk,9363.0400000000009,ZH,Y
CUST-493309-18AB,Bryan,Mary,Jordan,,vbullock@yahoo.com,2904199597,,7681 Jones Locks,Markstown,TX,91850,USA,U,1941-04-03,2025-04-17 00:25:21,2026-02-06 13:48:46,1,Regular,6915.0100000000002,FR,0
CUST-493310-2595,Joseph,katrina,Welch,,ustein@hotmail.com,(384)613-0433x0743,,5106 Adams Junctions,Christopherland,AR,43501,USA,U,1948-08-04,2024-04-19 00:44:47,2025-05-29 06:58:09,0,Churn-Risk,5440.6199999999999,FR,0
CUST-493311-51F0,Brent,Christopher,Hall,,rachael01@hotmail.com,99999,,70571 Olson Mews Suite 680,East Antoniofort,VT,29220,USA,U,,2024-12-19 20:15:48,2025-10-08 11:42:34,1,New,1480.72,FR,0
CUST-493312-7AD9,Jason,Billy,Campbell,,lramos@hotmail.com,596-908-4363x13228,(287)979-1382x51033,295 Jennifer Ferry,North Tyler,FL,ABCDE,USA,M,1977-07-04,2024-03-11 13:38:07,2024-03-25 17:29:32,1,New,3427.3000000000002,EN,1
CUST-493313-687F,Garrett,,Cisneros,III,thompsonalicia@gmail.com,NOT_PROVIDED,,842 Simmons Freeway Suite 982,Lake Michael,PR,27557,USA,M,1959-03-14,2025-02-15 16:21:03,2025-09-16 12:01:49,0,Regular,4654.8500000000004,ES,0
CUST-493314-D873,Spencer,,   Alvarez   ,,corrupted_email.com,99999,,9639 Patricia Fords,Williamstown,OH,10119,USA,M,1945-01-23,2023-03-07 19:28:33,2023-04-28 23:23:57,1,Churn-Risk,305.35000000000002,ES,0
CUST-493315-C7A1,Jacqueline,Anna,Lyons,,michael04@hotmail.com,416.381.2494,99999,8589 Graham Junction,Port Jason,KS,95085,USA,F,1938-11-21,2023-04-08 05:22:59,2026-04-19 19:08:20,0,Regular,4600.9200000000001,FR,1
CUST-493316-71D8,David,Lisa,Anderson,,cartermichelle@gmail.com,8245781380,,920 Michelle Ramp,Ellenstad,OH,94233,USA,M,1937-05-14,2022-03-29 22:07:10,2026-06-25 03:32:01,1,New,"1,450.00$",ZH,0
CUST-493317-5CD8,Robert,Brandon,Berry,,scott80@gmail.com,+1-309-385-0005x262,,929 Adrienne Freeway,North Ashley,NH,29562,USA,O,1966-10-05,2024-06-18 15:34:29,2025-01-06 00:05:11,1,Churn-Risk,1031.02,ES,0
CUST-493318-7FBB,Brian,,Burns,,xyoung@hotmail.com,(709)488-6060,,4590 Amanda Prairie,New Lisa,SC,95383,USA,M,1972-08-10,2023-10-19 04:31:50,2024-07-23 00:05:38,TRUE,Regular,2899.3000000000002,ES,0
CUST-493319-3DD0,Rachel,Katherine,Lee,,danielroberts@yahoo.com,(672)451-4860x0836,,645 Robin Knoll Suite 486,Erikaville,NE,88234,USA,U,1943-03-16,2023-05-31 02:52:34,2024-01-17 08:00:47,0,Churn-Risk,7959.3500000000004,EN,0
CUST-493320-E668,Richard,Kyle,   Lynch   ,Sr.,julia48@yahoo.com,757.956.3729,,9229 Melinda Road,Aaronport,SD,41164,USA,M,0000-00-00,2023-02-04 13:04:53,2026-06-21 01:10:54,0,New,2305.54,EN,1
CUST-493321-34BC,Lori,Patrick,Barnes,,corrupted_email.com,(715)508-3676x358,,315 Jonathan Station Apt. 372,Abigailfurt,OR,67221,USA,U,1978-08-14,2021-10-15 09:17:22,2023-11-11 05:35:00,1,VIP,,EN,1
CUST-493322-3579,STEPHEN,kevin,Harris,,,4775200273,,6106 Heather Port,Nicholaston,GA,77484,USA,O,1992-09-12,2023-07-17 02:33:42,2023-12-15 17:02:30,1,VIP,8727.9099999999999,EN,1
CUST-493323-AB2C,Mark,,Hughes,,estradaamy@yahoo.com,,,831 Mason Manor,New Kristina,LA,01263,USA,M,,2021-12-08 03:48:45,2022-01-02 16:34:24,1,Churn-Risk,633.63999999999999,FR,N
CUST-493324-B684,Arthur,sherry,Lutz,,ljacobs@gmail.com,353.927.7609x68769,587.482.7855x170,6259 Irwin Mission,Davidburgh,NJ,59851,USA,M,1936-10-03,2024-08-07 23:15:26,2026-02-24 07:24:27,0,Regular,3066.4899999999998,ZH,1
CUST-493325-7774,Amanda,Paula,payne,,stephaniealvarado@hotmail.com,702.805.6148,+1-992-997-2899,778 Todd Greens,South Sean,CT,99999999999,USA,O,,2025-04-03 18:54:06,2025-08-09 11:49:55,1,VIP,7521.8900000000003,ZH,0
CUST-493326-DD55,Jacob,,Gonzalez,,darylware@yahoo.com,99999,,422 Bishop Way Apt. 931,West Jonathanbury,IN,99999999999,USA,O,1976-01-25,2021-08-03 13:19:05,1776-07-04,0,Regular,5071.3100000000004,ZH,0
CUST-493327-9681,Megan,walter,Walker,,,(965)523-5571x80256,,539 Garcia Knolls Suite 369,East Donaldborough,NH, ,USA,F,,2024-01-20 15:59:18,2025-11-02 19:39:35,1,New,9135.8400000000001,ES,1
CUST-493328-5A33,KIMBERLY,Janet,Jackson,,tbrooks@gmail.com,837.464.3726x288,99999,11941 Ewing Port Apt. 586,Ericshire,MH,40735,USA,O,1996-07-14,2022-09-22 10:47:13,2025-06-05 12:18:38,1,Churn-Risk,3404.6700000000001,FR,0
CUST-493329-C942,David,NONE,Evans,,littlejacob@hotmail.com,938.434.4460x85158,,762 Davis River Suite 667,South Deborah,AL,65012,USA,M,1955-01-03,2023-10-07 13:46:48,2024-03-28 13:33:12,0,New,4088.9099999999999,FR,1
CUST-493330-3F67,Christopher,,Walker,,hawkinsbrandon@hotmail.com,99999,+1-434-963-1596x84631,162 Robert Fields,Edwardsfort,IN,63349,USA,O,2003-03-16,2022-05-19 06:05:40,2025-12-16 23:22:10,1,New,7630.9700000000003,EN,TRUE
CUST-493331-3B84,Laura,,Fischer,,vglass@gmail.com,484-684-7804x6192,,21823 Laurie Passage Suite 896,Heidichester,AS,24727,USA,F,1963-01-03,2021-07-02 00:44:46,1776-07-04,1,VIP,NaN,FR,1
CUST-493332-C6DA,Caitlin,Isabella,Shaw,,davidpage@hotmail.com,+1-275-729-5157x96166,,694 Elizabeth Freeway Suite 372,Curtistown,AS,87043,USA,F,2006-01-30,2022-11-13 17:25:08,2023-10-16 08:16:29,0,VIP,7886.9499999999998,EN,0
CUST-493333-7D49,Harold,   David   ,Thomas,,rbrown@gmail.com,,741-651-6952x80574,825 John Crossing Suite 113,Lake Sandra,MN,68646,USA,M,1967-10-13,2024-01-22 12:17:22,2024-04-10 15:40:15,TRUE,Churn-Risk,9937.9200000000001,ES,0
CUST-493334-2E15,Melissa,Glenda,Vasquez,Sr.,garciadavid@yahoo.com,NOT_PROVIDED,,18438 Adam Cape,Stephanietown,OH,000,USA,U,1990-02-18,2023-04-11 12:30:53,2025-05-26 21:50:24,1,VIP,8518.8299999999999,ES,1
CUST-493335-A81E,Antonio,Tanya,Morton,,lindsayhernandez@gmail.com,+1-241-335-3877,,31291 Isaac Rapid Apt. 965,Kingland,KY,ABCDE,USA,O,1963-11-01,2024-06-29 11:48:53,,0,Regular,3182.79,FR,0
CUST-493336-F819,   April   ,,Howard,,toddmay@yahoo.com,(949)937-6146x2205,,425 Smith Courts Suite 532,Harveyton,RI,99999999999,USA,F,1941-10-04,2022-02-18 17:39:10,,FALSE,VIP,"1,450.00$",ZH,1
CUST-493337-45E2,Thomas,,Melendez,,rodriguezjennifer@yahoo.com,845.292.0879,,31359 Joanna Plains Suite 262,South Victoriaton,CO,92071,USA,M,1776-07-04,2022-03-13 02:18:53,2024-11-02 04:24:37,1,New,3911.54,FR,N
CUST-493338-FB0C,Charles,,Collins,,bergerrichard@gmail.com,+1-248-216-2660x39040,,14550 Lewis Center,Ibarraburgh,ID,36110,USA,M,1960-01-09,2024-01-15 05:46:11,2025-09-07 09:03:04,TRUE,Regular,9087.2099999999991,ES,0
CUST-493339-FBB6,Robin,   None   ,Davis,,deborahtorres@hotmail.com,811-447-5465x83022,375-443-3061,16526 Garrison Plains,New Williamfort,TN,40558,USA,O,0000-00-00,2024-06-04 17:23:13,2026-05-02 20:09:00,1,VIP,53.509999999999998,ES,0
CUST-493340-B842,Earl,Angela,Smith,,jaimemalone@yahoo.com,584-328-2187,001-856-587-2186,8173 Pacheco Rest,Popeview,IN,98797,USA,U,1953-11-29,2024-05-31 14:33:42,2025-08-10 18:56:59,1,Churn-Risk,7576.3800000000001,FR,FALSE
CUST-493341-6F29,Lawrence,   Leslie   ,   Nicholson   ,Jr.,egordon@gmail.com,449.684.8234x855,,734 Anderson Ferry,Heathland,AZ,ABCDE,USA,O,0000-00-00,2023-02-08 22:31:55,2025-12-06 22:22:51,0,New,5697.3299999999999,ES,0
CUST-493342-4435,Jeffery,Mary,Davis,,corrupted_email.com,001-468-535-0831,,405 Eric Overpass Apt. 202,East Sarah,IL,90671,USA,M,1972-08-21,2023-12-05 23:25:09,2025-07-05 13:07:40,1,Churn-Risk,5857.6099999999997,ES,1
CUST-493343-F1CD,Chris,Paula,Garza,,,+1-494-865-3586x614,000-000-0000,07510 Murphy Gardens Apt. 624,Andreaborough,IN,40179,USA,O,2007-02-26,2023-03-06 18:47:51,2025-01-31 10:36:06,0,New,8667.7700000000004,FR,FALSE
CUST-493344-B038,Jody,,Ray,,george38@yahoo.com,,99999,3615 Scott Station,Simshaven,CO,99999999999,USA,U,1957-07-09,2025-05-13 19:34:17,2026-03-17 16:21:20,0,VIP,9057.4400000000005,EN,0
CUST-493345-AA09,Thomas,Sierra,Stewart,,tony80@yahoo.com,+1-459-225-0434x588,,70332 Meyer Summit,Port Carolborough,MS,00506,USA,U,1980-12-09,2022-04-27 06:22:53,2025-04-25 17:06:12,0,Regular,7479.1499999999996,FR,0
CUST-493346-93F1,Michelle,,Perry,,alexandrarandall@yahoo.com,582-926-7094x502,000-000-0000,223 Stephanie Crescent Apt. 103,North Alyssa,NV,60562,USA,F,2007-09-17,2024-08-03 11:00:55,2026-04-29 21:27:52,0,Churn-Risk,9504.5599999999995,ZH,1
CUST-493347-2879,Jessica,,Johnson,,corrupted_email.com,+1-637-308-2711x9277,,01651 Washington Hills Suite 408,Haleymouth,SD,56135,USA,O,2050-01-01,2021-09-28 01:57:49,1776-07-04,0,New,1325.0899999999999,ZH,1
CUST-493348-D024,Robert,,Roach,,samanthadoyle@hotmail.com,+1-771-269-4498x3306,,6668 Nguyen Landing Apt. 731,Candacemouth,MH,39210,USA,O,,2022-10-31 01:58:37,2024-06-22 20:58:17,0,Regular,9973.5699999999997,FR,1
CUST-493349-570C,Maria,Bryan,Martinez,,tommyjohnson@gmail.com,000-000-0000,,308 Thompson Passage Suite 346,Bowenbury,MN,ABCDE,USA,F,1978-01-27,2022-03-04 01:15:11,2024-05-17 17:00:55,0,VIP,1239.26,FR,1
CUST-493350-5180,   Angela   ,,Delacruz,,meghan20@gmail.com,875.403.8101,000-000-0000,60415 Levy Bridge Apt. 051,Emilyville,MA,48402,USA,F,1992-02-22,2021-09-03 19:21:59,2026-06-15 10:31:28,TRUE,Churn-Risk,7084.4399999999996,FR,1
CUST-493351-883B,James,,Johnson,,rebecca76@hotmail.com.csv,3968934315,+1-362-843-6682x88127,21617 Kerr Crescent Suite 484,Marystad,VA,13175,USA,M,2050-01-01,2021-10-24 14:41:44,,1,VIP,NaN,EN,1
CUST-493352-C0C4,Dylan,Kirk,Friedman,,gomezaaron@yahoo.com,6016837361,001-956-204-7102x379,424 Matthews Ranch Apt. 634,Carmenhaven,MD,46180,USA,M,1982-04-20,2024-08-15 23:13:39,1776-07-04,0,VIP,6024.2700000000004,ZH,1
CUST-493353-B865,Melvin,Laurie,Jennings,,psmith@yahoo.com,99999,,0825 Jones Plaza,Edwardberg,NY,61935,USA,M,2005-03-27,2024-05-06 12:28:32,2024-12-01 20:11:48,0,New,5769.75,ZH,1
CUST-493354-752A,Larry,,Rocha,,melissawang@gmail.com,001-890-290-1017,,2618 Bridget Alley Suite 729,Juliaburgh,KY,17785,USA,U,0000-00-00,2025-06-03 20:48:47,2025-07-12 16:54:32,0,New,6691.29,EN,0
CUST-493355-042C,Pedro,William,Ramos,,pgutierrez@hotmail.com,001-604-390-1367,001-288-580-3721x494,5236 Scott Row Apt. 419,Livingstonport,ID, ,USA,U,1776-07-04,2021-11-04 05:27:28,2022-05-19 07:13:29,0,Churn-Risk,6215.3800000000001,ES,0
CUST-493356-9ED6,Steven,steven,Snyder,,isantos@yahoo.com,(438)902-2182x692,,172 Wilkins Via Suite 662,North Matthew,ND,66043,USA,M,1963-03-19,2024-06-03 15:50:57,2024-12-09 00:46:05,1,New,5628.4200000000001,ZH,1
CUST-493357-3EBA,MELANIE,,   Brown   ,,laura55@yahoo.com,+1-293-935-4320x868,,94079 Amber Plaza,Laceyburgh,CO,91486,USA,O,1954-05-28,2022-09-01 08:34:58,2025-05-10 17:42:25,0,Churn-Risk,1306.01,EN,0
CUST-493358-BE34,Jesse,Stephen,Davidson,,chickman@gmail.com,7235762561,,467 Sullivan Rapids,West Lisa,MI,63731,USA,M,1776-07-04,2024-10-08 00:34:29,2025-01-01 01:59:41,1,Regular,8705.2299999999996,ES,1
CUST-493359-1231,Jack,,Collins,,wrightrobert@gmail.com,402-223-8926,,168 Adam Bypass Suite 935,East Christopherberg,WY,18583,USA,M,1999-01-08,2023-08-17 08:02:36,2024-12-20 06:45:26,0,VIP,3616.3000000000002,FR,1
CUST-493360-D415,Deborah,James,,,melanie04@hotmail.com,(234)410-2962x6901,,4669 Gibson Mews,North Aprilbury,RI,12792,USA,O,0000-00-00,2024-10-26 06:52:25,2025-02-01 13:03:10,1,New,2558.8699999999999,EN,0
CUST-493361-5DAE,Edward,Kayla,Morgan,,gdeleon@hotmail.com,263-595-2464x3282,99999,510 Fletcher Light Suite 593,West Christinamouth,AK,94414,USA,O,1979-10-01,2024-03-01 09:38:10,2025-12-14 00:44:47,FALSE,New,5432.8699999999999,EN,0
CUST-493362-A2AA,Pamela,,Smith,,corrupted_email.com,(951)495-9152x4833,,0819 Barr Field,Port Anthonyville,HI,99999999999,USA,O,1940-05-31,2022-01-26 23:37:59,2025-05-07 22:39:07,N,VIP,9112.2999999999993,ES,0
CUST-493363-D8A9,Laura,Cynthia,Cochran,,matthewmitchell@gmail.com,483-558-4727,99999,798 Yang Glens,South William,MO,66237,USA,U,2004-08-27,2023-08-04 10:24:43,2024-11-07 19:47:06,1,Churn-Risk,-150.75,ES,FALSE
CUST-493364-DBD2,John,Billy,Suarez,,dfoster@hotmail.com,7809483091,001-278-403-1443x346,09746 Kim Manors,Oscarfurt,NJ,26429,USA,M,1966-02-17,2022-01-19 11:03:41,2025-10-31 08:54:47,1,Regular,5882.4899999999998,FR,1
CUST-493365-A43E,Cassandra,Jennifer,Aguilar,,fosterheather@yahoo.com,990-754-2079x1996,,22845 Gregg Glens,South Jeffrey,VI,29215,USA,F,1988-10-31,2022-09-10 02:31:51,,0,New,8651.9599999999991,FR,1
CUST-493366-B79E,Rachel,,Lawrence,,,246.481.5296x9240,,13691 Mckee Walk Apt. 965,Huynhborough,VI,76966,USA,F,2050-01-01,2023-05-03 14:53:05,2025-09-11 13:20:46,1,New,8515.5400000000009,ES,1
CUST-493367-3A62,Julie,Linda,Adams,,corrupted_email.com,(758)309-4652,,70740 Burns Ville Apt. 535,Allenstad,NH,60453,USA,F,1959-05-07,2022-12-01 12:40:26,2024-05-15 15:01:17,0,VIP,,ZH,0
CUST-493368-B72B,Connie,Erica,Dorsey,,ycosta@hotmail.com,851.678.5587x1147,,4946 Bethany Street,Markland,FM,95867,USA,F,1948-12-01,2023-03-25 04:35:17,2024-03-15 04:04:00,1,Regular,7426.4399999999996,FR,1
CUST-493369-1408,Kimberly,,Wood,,jamesreed@gmail.com,216-750-2514,665-912-3089x233,40939 Phillip Island Suite 655,Jasonstad,NJ,32491,USA,F,1975-04-21,2023-03-27 05:14:54,2024-11-19 13:29:04,0,New,1261.77,ZH,1
CUST-493370-647C,Laura,william,christensen,,pevans@yahoo.com,450.423.1286x782,292.635.2869,1688 Jacob Manors,East Davidfort,IA,97727,USA,F,1776-07-04,2023-12-21 18:32:00,2024-04-26 09:48:06,0,VIP,2898.0300000000002,ES,0
CUST-493371-6F0F,Michael,Melissa,Manning,,corrupted_email.com,001-234-616-9302x30988,,41662 Michele Estate Apt. 418,Lewismouth,MI,08277,USA,U,0000-00-00,2022-12-01 16:56:23,2025-12-26 08:03:30,1,Regular,7610.8999999999996,ZH,0
CUST-493372-3B1D,PATRICK,Heidi,Lee,,tylerday@yahoo.com,896.333.5289x5883,,258 Bishop Station,Lake Douglastown,ME,37714,USA,M,1998-08-25,2023-11-19 04:54:50,2023-12-14 14:29:50,0,Churn-Risk,7069.0900000000001,EN,0
CUST-493373-78BE,Jorge,,Martinez,,traceypatrick@hotmail.com,847.236.5714x689,,5246 Cynthia Expressway Suite 816,Markfurt,ME,67524,USA,M,1983-10-08,2025-01-08 01:18:26,2025-02-12 10:33:17,TRUE,New,3282.4899999999998,ES,0
CUST-493374-6303,rebecca,Dennis,nunez,,erichards@hotmail.com,538.990.2987,001-983-272-3951,8789 Rodriguez Circles Suite 820,Whiteburgh,MA,53700,USA,F,1949-06-25,2021-12-08 12:02:03,2022-01-12 05:29:28,1,Churn-Risk,,ZH,0
CUST-493375-8C45,Kelly,Peter,Jones,,courtneysharp@yahoo.com,432.202.6192,001-823-535-5447x8725,42394 Samuel Street,North Christophermouth,CA,31875,USA,F,1935-12-18,2023-11-25 13:44:34,2026-04-05 23:59:51,0,VIP,4415.6400000000003,EN,Y
CUST-493376-19FE,Carolyn,Heidi,Santos,,emily82@yahoo.com,(799)320-5417x4332,99999,94016 Natalie Ports Apt. 607,Mistyshire,MN, ,USA,U,1949-05-30,2023-08-20 03:27:37,2026-03-02 16:27:48,1,New,"1,450.00$",EN,0
CUST-493377-51F3,Patricia,Brenda,Perez,,rmartinez@yahoo.com,898-843-1537x4257,,512 Paul Passage Suite 419,Stephanieberg,MN,14344,USA,F,1946-09-15,2023-01-10 09:19:56,2050-01-01,0,New,9335.2199999999993,ES,FALSE
CUST-493378-6B3C,Timothy,Thomas,Griffith,,krystal92@gmail.com,763.345.7785,001-340-773-0467x339,8402 Robinson Loop Suite 158,North Jill,NV,35553,USA,M,1943-03-18,2022-01-29 23:48:25,0000-00-00,1,New,,FR,FALSE
CUST-493379-2CB5,Bonnie,Crystal,Stephenson,,jeffreychandler@hotmail.com,548-910-0501,000-000-0000,5836 Rush Plaza Suite 830,Robertport,TN,02132,USA,F,1954-10-03,2024-05-01 19:11:52,2024-05-30 03:24:06,N,Regular,390.70999999999998,EN,0
CUST-493380-1927,James,,Jordan,III,greertommy@hotmail.com,(444)202-1954,,1269 James Stream Apt. 089,Normanland,MS,35924,USA,M,0000-00-00,2023-03-13 09:13:59,2025-12-07 22:52:58,0,New,5089.7399999999998,ZH,FALSE
CUST-493381-C15E,Michelle,Samantha,Rodriguez,,kimberlybailey@hotmail.com,9083991139,,80141 Morse Stravenue,Lake David,AL,27726,USA,F,1979-04-20,2022-11-08 09:11:23,0000-00-00,1,Regular,7316.46,ES,Y
CUST-493382-872F,Darlene,amanda,Carpenter,,umartinez@yahoo.com,+1-892-906-4968x6779,,154 Vickie Ferry,Melissaview,VA,87368,USA,F,1951-01-16,2022-08-08 15:27:09,2024-06-16 16:24:36,1,New,NaN,FR,1
CUST-493383-F63E,Shelby,Vanessa,Butler,,marc39@yahoo.com,2523192729,,645 Baker Street,New Erica,CA,38096,USA,U,1936-07-17,2025-06-16 18:14:03,2025-08-14 16:31:44,0,Churn-Risk,6443.6700000000001,EN,0
CUST-493384-C452,Allison,Melvin,Meyer,,burnettdaniel@hotmail.com,001-991-322-4061x230,,64890 Richard Fork,East Michael,LA,23041,USA,O,1976-06-13,2024-04-25 00:46:36,2024-11-28 19:49:06,0,Churn-Risk,6827.1099999999997,FR,N
CUST-493385-0D11,Lindsay,Brandon,Shaw,,gandrews@hotmail.com,(324)657-8256,NOT_PROVIDED,09546 Evans Forest Suite 242,West Jamiebury,PW,25431,USA,O,1936-11-19,2022-02-21 17:19:08,2023-12-29 21:23:45,1,Regular,7948.6199999999999,EN,0
CUST-493386-131A,Samuel,Isaac,Gross,,lauraodonnell@gmail.com,360-955-2137x471,,23389 Bruce Plaza Suite 629,Davidville,MN,95749,USA,M,,2022-09-25 17:42:02,2026-02-20 23:50:25,N,Regular,5965.3699999999999,ES,0
CUST-493387-65BE,Elizabeth,Geoffrey,Brown,,cory33@hotmail.com,372.625.9263,,91575 Sandoval Village Apt. 331,Moralesburgh,GU,76411,USA,O,1936-10-03,2025-06-04 05:54:09,2026-04-24 22:52:08,1,New,6127.1499999999996,ES,1
CUST-493388-EC55,Jeffery,,Pittman,,daniel65@yahoo.com,001-426-832-1346x41453,,05700 Francis Tunnel,South Katrina,VT,78794,USA,U,1937-04-23,2024-12-02 11:17:01,2025-03-17 07:22:49,0,VIP,2422.9099999999999,EN,1
CUST-493389-9E89,Eric,Joshua,Allen,,meadowsryan@yahoo.com,232.735.2191x4073,,157 Sophia Crossroad Suite 521,Lake Joshua,MS,63647,USA,M,1939-10-04,2022-07-20 12:22:42,2024-05-04 15:51:58,1,VIP,7695.0200000000004,EN,0
CUST-493390-0213,TAMMY,Manuel,Delgado,,williamsjonathan@hotmail.com,001-753-747-1283x642,402-678-2103x4234,7558 Amber Junctions Apt. 810,Lake Ryanland,ME,35168,USA,F,1941-05-28,2024-02-26 10:18:10,2024-05-14 18:16:23,1,Churn-Risk,-150.75,EN,0
CUST-493391-63EB,Robert,Kimberly,,,bonnie10@hotmail.com,(868)429-5796,,71582 Lopez Gateway,Davidstad,FL,88121,USA,O,2050-01-01,2025-01-18 07:51:24,1776-07-04,1,VIP,8765.2299999999996,ZH,FALSE
CUST-493392-ECCE,Nathaniel,Cassandra,Foster,,krauserobert@gmail.com,(689)977-0921,99999,14817 Tanner Manors Apt. 849,Williamstown,UT,80570,USA,M,1970-05-01,2025-03-05 12:30:39,2025-04-28 12:59:38,0,New,2756.5599999999999,ES,0
CUST-493393-D672,Kelly,Jason,Harrison,,kristin71@gmail.com,(930)438-2694x3421,001-311-301-5407,7426 Smith Garden Suite 334,Tiffanyberg,TN,29093,USA,O,1993-10-20,2024-03-24 08:00:04,2024-04-17 07:28:58,1,New,-150.75,EN,TRUE
CUST-493394-3E2A,James,jesus,Vega,,xdiaz@gmail.com,99999,,926 Sparks Expressway Suite 625,Port Adam,AS,08309,USA,M,2000-11-26,2022-07-27 13:24:24,2025-03-29 20:39:44,1,New,3841.25,FR,0
CUST-493395-965B,Mallory,,Garza,,christian62@hotmail.com,+1-595-486-3003,,32108 Andrew Spur Suite 713,Nicholechester,SC,51253,USA,F,1948-07-28,2023-02-16 09:26:02,2025-10-07 17:26:36,1,New,850.78999999999996,ES,Y
CUST-493396-8A71,Christine,,Brown,,gonzalesruth@yahoo.com,99999,,67600 Michael Mountains Apt. 702,Hoganville,WI,71925,USA,F,1937-09-11,2023-10-22 12:30:38,2024-07-18 06:05:44,1,VIP,5251.25,FR,1
CUST-493397-0828,Jerry,Darryl,Pennington,,bbowen@gmail.com,449.322.8102x80917,001-657-995-9669,25421 Dale Island Suite 467,Lake Benjaminmouth,AS,81998,USA,O,1940-12-13,2024-09-27 08:22:59,2025-06-26 08:49:53,1,VIP,"1,450.00$",FR,0
CUST-493398-8810,   Aaron   ,Julie,Mcconnell,,lance97@yahoo.com,+1-253-660-7310x133,001-613-570-5239,74050 Sarah Prairie,Browningmouth,NC,20420,USA,U,1985-06-30,2024-06-13 04:49:05,0000-00-00,1,Churn-Risk,7219.6499999999996,ES,0
CUST-493399-57C6,Louis,,Swanson,,thompsonbrittany@yahoo.com,001-984-265-4430x5936,,75857 Bailey Crest,East Beth,FM,01003,USA,O,1988-11-12,2024-09-14 14:39:29,2026-02-06 06:42:09,N,VIP,3648.98,ES,1
CUST-493400-81FB,Meagan,Hunter,Taylor,,harrisheather@gmail.com,,,38028 Rhonda Ramp Apt. 705,Lindseyview,LA,13415,USA,O,2001-10-02,2021-06-27 15:32:00,2022-11-24 20:54:42,0,Regular,3131.5799999999999,FR,0
CUST-493401-9E62,Kenneth,Vincent,Lopez,,thomastate@gmail.com,283-365-3330x963,,103 Jeremy View,New John,VA,58234,USA,U,1943-11-14,2023-06-17 11:26:34,2025-05-28 14:24:33,0,Regular,5899.5200000000004,ZH,1
CUST-493402-6A22,Christopher,Jeffrey,Manning,,justin58@hotmail.com,8685588626,,4376 Gutierrez Loop,Morganmouth,NV,27840,USA,U,0000-00-00,2025-06-05 00:32:39,2026-01-30 01:30:52,0,VIP,6584.71,ZH,1
CUST-493403-D141,Joyce,Alicia,,,jjohnson@gmail.com,592-602-6639,,290 Clayton Garden Suite 854,Charlesborough,HI,67048,USA,F,1976-09-30,2024-04-26 07:56:29,2025-11-19 05:37:42,1,Churn-Risk,2285.6900000000001,EN,TRUE
CUST-493404-A0C4,Lisa,Angela,Wilson,,jeffreygreen@yahoo.com,(644)395-6493,,696 Misty Locks Suite 530,Snyderview,WV,84129,USA,O,1954-11-14,2022-09-10 03:53:09,2025-09-27 13:25:24,0,New,6191.3199999999997,EN,0
CUST-493405-F997,Kyle,Jamie,Lee,,molly80@hotmail.com,+1-393-514-2479x603,NOT_PROVIDED,3565 Laura Land,Port Makaylachester,TX,48249,USA,U,1947-11-03,2023-11-05 18:18:17,2026-04-04 03:29:49,0,New,1444.9000000000001,ES,1
CUST-493406-85F4,Kyle,,Morales,,,818-401-7176x590,,2149 Tammy Spur Suite 700,Jillbury,PR,99999999999,USA,M,2050-01-01,2024-09-12 21:32:22,1776-07-04,1,Regular,952.88999999999999,EN,0
CUST-493407-6E17,Sarah,,Farrell,,orowland@yahoo.com.csv,001-660-317-2143x28511,,192 Jarvis Spurs Suite 706,Port Eric,LA,96001,USA,F,1992-09-06,2022-06-05 13:32:23,2025-07-28 19:30:46,1,VIP,3352.0100000000002,ES,1
CUST-493408-CA56,Madison,Anthony,Davis,,znavarro@yahoo.com,+1-236-576-5924,001-886-752-6611x584,870 Bob Shore,East Tiffany,ID,85440,USA,O,1972-12-07,2021-11-04 00:52:03,2026-06-05 03:02:44,0,Regular,2886.1599999999999,EN,Y
